epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,3.194584742334496,0.38279650275128296,0.723262491299064,0.6702064174951188,0.5460610210484621,1420.29
2,1.9817400477214145e+21,0.37652562158818387,0.7355657062737802,0.6843051785439486,0.5753724238259793,1424.92
3,136579599244.03435,0.3834693837516303,0.7416438818468933,0.6910869892333249,0.5938934966111371,1422.15
4,4514343.0653996095,0.3944690174838683,0.7366738587178215,0.6909236699532758,0.5896915678556715,1422.18
5,8.85251625812358e+27,0.4198163517257744,0.7387668757409812,0.6851728768546876,0.5979401598979839,1424.62
6,487325665465.90125,0.429429812427526,0.735613035085515,0.6832056030586742,0.5950277194197284,1432.53
7,6.576751650347715,0.45488599444759703,0.7351546508509351,0.6706524736743837,0.6078117536490071,1433.6
8,6.266380145601174e+26,0.48005897619314997,0.7358050140051766,0.6740042281767294,0.607852444771562,1434.17
9,1383298538.3385005,0.49057359815625706,0.7360135257213629,0.6693603954743809,0.6049894863279793,1434.39
10,6408388.002475942,0.5165275514404869,0.7352702940035295,0.661130264765081,0.6066158310691538,1423.88
11,1020.0204851932642,0.5417438599982841,0.7252605413813225,0.657954490497883,0.5996933616966813,1422.94
12,5.284293217209017,0.5496840441885854,0.7349663717987703,0.6541046797728081,0.6069371619669038,1423.64
13,3.5921339049970493e+27,0.5536084607614414,0.7308761940767301,0.6466710014129812,0.6060424997715963,1422.7
14,38953.72758151421,0.5690000529158817,0.7308695009664756,0.6440133200189935,0.6049306173238271,1425.58
