epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.46789251594386405,0.4628329304758254,0.6375049688656069,0.46178881141440015,0.39095308050664007,97.67
2,0.42606342593191737,0.4400608471944302,0.6643385990724053,0.5924964247497627,0.44720053614305477,99.03
3,0.40948311303046575,0.4206850782710218,0.6659487832927334,0.5855627841201392,0.4282259968724411,100.3
4,0.3978585264041752,0.41269174521224294,0.6748485357879674,0.6120713021249206,0.4493446100814352,101.99
5,0.3869035923707575,0.3996072734340664,0.6865236593325172,0.6339851230503797,0.4665936145344268,104.07
6,0.377444224232117,0.3980147390274375,0.6908183925530006,0.6401694280691347,0.4761231764008629,108.83
7,0.3691478750635494,0.3887561363497446,0.6936557387268258,0.6427376593719812,0.4780351445634674,110.11
8,0.36205934457052813,0.38203151074722114,0.7052458941283255,0.6580036335169389,0.5079530694967016,103.84
9,0.35472806793050027,0.377131188904935,0.7100171497803001,0.6562345470333599,0.5109970852461647,103.73
10,0.34843268298862357,0.38072937613889685,0.7046704203670776,0.6593460938512027,0.5003601928815719,104.23
11,0.34216777850169466,0.3773520630199201,0.7071557976304309,0.6649532562904783,0.5048631624926329,99.25
12,0.33556592182509787,0.37709649085474206,0.7107808473831649,0.6630849165596627,0.5185773184044746,106.35
13,0.32957732408278845,0.38191865329701563,0.7118814457528035,0.6642400279259452,0.516868520503024,103.22
14,0.32335229085685896,0.383257800930429,0.7146446667661431,0.6655105165886412,0.525910093145939,101.16
15,0.31628303873248387,0.3836655006621747,0.7140919915373953,0.6672040496398762,0.5270330134774509,108.58
16,0.30921874074908584,0.3864054528683463,0.7148163585265335,0.665473995526364,0.5309960812787209,101.48
17,0.3024868535551389,0.38914866454708646,0.7179881653836131,0.6654444165772615,0.5355253738788699,112.82
18,0.29504889805676354,0.39425038957902353,0.7147613763244954,0.6656212831796584,0.5354726200318488,100.77
19,0.2878037644685335,0.39868364473951495,0.7154995198743411,0.6668607831907818,0.5367435815529333,104.03
20,0.2799804121930448,0.4093618674253864,0.7164183130918064,0.6679924976058901,0.5423853606803951,101.8
21,0.27277655900821945,0.4131501313977877,0.7161982913703357,0.6614427374301414,0.5384807453741227,99.51
22,0.265304027003081,0.4198204013919262,0.7169691008801803,0.6617479653892457,0.5461870171437867,105.38
23,0.25844639713767303,0.42979493218897585,0.7197728690273412,0.6585419639594315,0.5550988690469709,96.77
24,0.25074935851708374,0.4374484138900834,0.719866104122073,0.6574923016263912,0.553965329974579,109.34
25,0.24395980031699271,0.4491014875681048,0.7174596350871402,0.6561116509024437,0.5527330305322362,105.74
26,0.23669506453552774,0.4586158850977504,0.7168007682771294,0.6515098709073319,0.5550864456375639,105.92
27,0.22995052675300917,0.4600877415486905,0.7196261762543372,0.6516120680803679,0.5617805911823757,104.45
28,0.22308790430889286,0.47785118671506965,0.7180245835383942,0.6452996487094832,0.5604869969272852,99.98
29,0.2168879987595217,0.4866442631537402,0.7178736690544055,0.6429170677741836,0.561825303897709,104.57
30,0.21043295343744325,0.49516108242224327,0.7198565581931611,0.6412625981640641,0.5672235551176038,105.96
31,0.20455335436072103,0.5153093100306778,0.7190686067849195,0.6405308946797484,0.5671529471516543,106.36
32,0.19885253920627935,0.5252556379135038,0.7176949110881721,0.6376128468624067,0.5660715597776225,104.6
33,0.19315813469375662,0.534368690158139,0.7191296076383732,0.63091659140961,0.5671843524643586,106.09
