frame_idx,left_wrist_speed,right_wrist_speed,left_wrist_accel,right_wrist_accel,left_dir_change,right_dir_change,inter_hand_distance,left_dist_to_rest,right_dist_to_rest,left_dist_to_face,right_dist_to_face,left_hand_spread,right_hand_spread,activation_ratio
24,0.07049737870693207,0.09221100807189941,0.010559399612247944,-0.009235413745045662,0.9991889595985413,0.9823666214942932,0.6731948852539062,1.460142970085144,1.2774969339370728,0.9102490544319153,0.938768744468689,0.24717484414577484,0.2069781869649887,0.5666907429695129
25,0.06411299109458923,0.06884386390447617,-0.006384388078004122,-0.02336714416742325,0.9950690865516663,0.9740177392959595,0.6525902152061462,1.4354182481765747,1.3016055822372437,0.9742392301559448,0.9931213855743408,0.23743663728237152,0.23050159215927124,0.5177520513534546
26,0.04171765223145485,0.05089100822806358,-0.022395338863134384,-0.017952855676412582,0.9228598475456238,0.9828917384147644,0.6301207542419434,1.422894835472107,1.3225371837615967,0.8966901302337646,0.9114341735839844,0.2302074283361435,0.23719622194766998,0.5494682192802429
27,0.027065763249993324,0.04190056398510933,-0.01465188805013895,-0.008990442380309105,0.9999158978462219,0.9989651441574097,0.6125816702842712,1.4116777181625366,1.336154580116272,0.823217511177063,0.8335067629814148,0.23610278964042664,0.2452705055475235,0.6074629426002502
28,0.025850258767604828,0.028691768646240234,-0.0012155043659731746,-0.013208795338869095,0.9978887438774109,0.9357922077178955,0.5966877937316895,1.3960587978363037,1.3379976749420166,0.7817560434341431,0.7896994948387146,0.24988697469234467,0.2656995952129364,0.5259523987770081
29,0.023929212242364883,0.025843294337391853,-0.0019210462924093008,-0.0028484752401709557,0.7759656310081482,0.6759322881698608,0.5845315456390381,1.37397038936615,1.3402050733566284,0.8015657663345337,0.8092050552368164,0.2476506531238556,0.2726728916168213,0.5191240310668945
30,0.019548598676919937,0.04578135535120964,-0.004380613565444946,0.019938062876462936,-0.3191124200820923,0.9974736571311951,0.5816769003868103,1.387290120124817,1.361503005027771,0.8276891708374023,0.8334750533103943,0.24797964096069336,0.2842708230018616,0.7006640434265137
31,0.03326324000954628,0.05183865875005722,0.013714640401303768,0.006057300139218569,0.6998535394668579,0.9644755721092224,0.59771728515625,1.4008647203445435,1.3860548734664917,0.9024580717086792,0.9051101803779602,0.3116065561771393,0.3104608654975891,0.6090647578239441
32,0.023433571681380272,0.033081237226724625,-0.009829667396843433,-0.018757421523332596,0.8500598073005676,0.8256592154502869,0.612835705280304,1.3966926336288452,1.3850302696228027,0.8634158968925476,0.8658109903335571,0.29132863879203796,0.29434454441070557,0.5852516293525696
33,0.017473619431257248,0.006856844294816256,-0.005959951784461737,-0.026224391534924507,-0.254396915435791,-0.8065587282180786,0.611637532711029,1.3801816701889038,1.373773217201233,1.0192577838897705,1.0200532674789429,0.22741995751857758,0.22536101937294006,0.2817055583000183
34,0.04958454892039299,0.033184051513671875,0.03211092948913574,0.026327205821871758,0.9824149012565613,0.9920778870582581,0.6008762121200562,1.3404251337051392,1.3464648723602295,1.1867321729660034,1.186154842376709,0.1915711760520935,0.18753784894943237,0.4008771777153015
35,0.07898584008216858,0.06845466792583466,0.029401293024420738,0.03527062013745308,0.9679665565490723,0.9974689483642578,0.5711050033569336,1.2944533824920654,1.3021222352981567,1.3400896787643433,1.340257167816162,0.16635026037693024,0.1753462553024292,0.4642552137374878
36,0.1095786765217781,0.11526145786046982,0.03059283271431923,0.046806786209344864,0.9716763496398926,0.989230751991272,0.5540840029716492,1.2327111959457397,1.2331173419952393,1.4518886804580688,1.4528719186782837,0.16239877045154572,0.16724510490894318,0.5126146078109741
37,0.07228327542543411,0.09181421995162964,-0.037295397371053696,-0.023447241634130478,0.9028326869010925,0.9665833711624146,0.5602291226387024,1.228095293045044,1.2122639417648315,1.4940077066421509,1.4967213869094849,0.1675422191619873,0.16958549618721008,0.5594760775566101
38,0.008767279796302319,0.013386030681431293,-0.06351599842309952,-0.07842818647623062,-0.9374523758888245,-0.9890183806419373,0.5611869692802429,1.2525324821472168,1.2285056114196777,1.3269331455230713,1.3322601318359375,0.16341480612754822,0.1740465760231018,0.6039725542068481
39,0.02691815420985222,0.027472181245684624,0.018150873482227325,0.014086151495575905,0.9846783876419067,0.9995369911193848,0.5629045963287354,1.262625813484192,1.245874047279358,1.3871300220489502,1.390967845916748,0.1694772094488144,0.1830924153327942,0.5050002336502075
40,0.02456795424222946,0.0296728927642107,-0.002350199269130826,0.002200711751356721,0.9820272922515869,0.9940577149391174,0.5701382756233215,1.2922403812408447,1.2710367441177368,1.5059099197387695,1.5086933374404907,0.17493781447410583,0.19072125852108002,0.54695725440979
41,0.033050067722797394,0.021483859047293663,0.008482114411890507,-0.008189034648239613,0.9897783994674683,0.8572025895118713,0.5852178335189819,1.3114197254180908,1.2809005975723267,1.4818850755691528,1.4839879274368286,0.18379929661750793,0.19540368020534515,0.39388176798820496
42,0.023727983236312866,0.011140605434775352,-0.009322085417807102,-0.01034325361251831,0.9228180050849915,-0.5203762054443359,0.5954330563545227,1.319591760635376,1.2735906839370728,1.4418646097183228,1.4452089071273804,0.18827489018440247,0.20310725271701813,0.3194110095500946
43,0.010484110563993454,0.025873424485325813,-0.013243872672319412,0.014732819981873035,-0.48378267884254456,0.9969788193702698,0.6009708642959595,1.3080401420593262,1.2609524726867676,1.4191606044769287,1.4234328269958496,0.19090689718723297,0.20265978574752808,0.7114428877830505
44,0.028948742896318436,0.028756728395819664,0.01846463233232498,0.0028833027463406324,0.9761104583740234,0.9885889887809753,0.6090983748435974,1.2961516380310059,1.2486988306045532,0.9518582224845886,0.9585137367248535,0.1955069899559021,0.20551785826683044,0.49824991822242737
45,0.03632567077875137,0.031497661024332047,0.007376927882432938,0.00274093309417367,0.9983886480331421,0.9991893768310547,0.6195886731147766,1.2704592943191528,1.2241194248199463,1.0028290748596191,1.0079883337020874,0.19992753863334656,0.20889684557914734,0.4643389880657196
46,0.0585731565952301,0.029028166085481644,0.02224748581647873,-0.0024694937746971846,0.9992932677268982,0.9950807690620422,0.6395783424377441,1.2399921417236328,1.211081862449646,1.2477355003356934,1.2466498613357544,0.2075050324201584,0.21145287156105042,0.33132895827293396
47,0.12017739564180374,0.033043552190065384,0.06160423904657364,0.004015384707599878,0.9823564887046814,0.9949467778205872,0.6659683585166931,1.1711456775665283,1.192251443862915,1.0078684091567993,0.9873592853546143,0.1819031983613968,0.20680053532123566,0.2156454175710678
48,0.00844589900225401,0.05979657173156738,-0.11173149943351746,0.026753021404147148,-0.9998619556427002,0.9998581409454346,0.6518551111221313,1.2183640003204346,1.1315577030181885,0.8468247652053833,0.8685967326164246,0.2696063816547394,0.1733279526233673,0.8761085271835327
49,1.1321073770523071,0.09397078305482864,1.1236615180969238,0.03417421132326126,-0.3492026627063751,0.9390574097633362,1.3421823978424072,1.417236089706421,1.0867024660110474,0.7909938097000122,0.8663969039916992,0.0,0.14751431345939636,0.07664275914430618
50,1.305378794670105,1.4276213645935059,0.17327138781547546,1.3336505889892578,-0.03749224916100502,0.5563957095146179,0.7779049873352051,0.9739950299263,1.238623857498169,1.2348990440368652,1.1840879917144775,0.0,0.0,0.5223622918128967
51,0.8369032740592957,1.176289677619934,-0.4684755802154541,-0.25133174657821655,0.5567606687545776,-0.5473629236221313,0.7437729239463806,0.7162222266197205,0.6794939637184143,1.330437421798706,1.4208183288574219,0.0,0.0,0.584287703037262
52,0.30153802037239075,0.6349809765815735,-0.5353652238845825,-0.5413086414337158,0.082762211561203,0.21405744552612305,0.7361716032028198,0.7077774405479431,0.686396598815918,1.3871026039123535,1.4448683261871338,0.0,0.0,0.6780152916908264
