epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,0.48081523846168783,0.389451401875507,0.780065521164599,0.6874982973028,0.6901564705185776,322.44,0
2,0.42968299528531245,0.3577278623700762,0.7951817346218606,0.7136969293384227,0.7019973593357041,322.59,0
3,0.4116431343931473,0.3428332150234948,0.8050278489162068,0.7107036000561027,0.7177056970361949,322.3,0
4,0.39958176421543307,0.3438348565813539,0.8043775971112297,0.7142427331171632,0.7180513586813501,322.45,0
5,0.3902803462165982,0.3482616143120951,0.8021456195288348,0.7229139299959855,0.7182187774390169,322.57,0
6,0.3824594805674957,0.3391188834889977,0.8080160602013432,0.7183180898166269,0.7247426429942899,322.44,0
7,0.3753050791423253,0.33638326528536117,0.8118065709525285,0.7217569506717659,0.7264334718170815,322.57,0
8,0.36906926322613404,0.3394814263765265,0.8098542434110904,0.7212720669065108,0.7255247537697328,322.5,0
9,0.3630474941566347,0.3396342432680359,0.8116488825558281,0.7219561762947716,0.7255032381839716,322.75,0
10,0.35683619002542355,0.3365313391855985,0.8125284968315241,0.7222153958163705,0.7303026184034507,322.47,0
11,0.3509851985208842,0.33650456532587986,0.8120354507349499,0.7251879773595281,0.729166527645908,322.36,0
12,0.34483006253721005,0.3401303234298679,0.8128008985936692,0.7205756532751276,0.7292834188138567,322.46,0
13,0.3386159908547271,0.3418038233640874,0.812578045309768,0.7246681414995306,0.7300698745510085,322.36,0
14,0.33259532470507125,0.3425420122269291,0.8144698482257134,0.7243073266007127,0.7309122305382753,322.27,0
15,0.3264840944211392,0.34808438985006385,0.8114025738711663,0.7250441686097978,0.7299895314430234,322.42,0
16,0.3197403228337317,0.3538349981032755,0.8134363542602429,0.7182943750473672,0.7286380860776217,322.58,0
17,0.3137787305502098,0.36388168811108573,0.8098293253474123,0.7235305666050585,0.7285021310864768,322.4,0
18,0.30764303735034704,0.3761150256620039,0.8066906042620843,0.7202320973113678,0.7289959655743342,322.36,0
19,0.3014973802175624,0.3719781774363361,0.8078968915665112,0.7207912236961147,0.7272266775929388,322.49,0
20,0.2959073286099639,0.38712127173081123,0.8062570683637988,0.7160188054638039,0.7259048475816327,322.55,0
21,0.2894978751968385,0.3895745186260542,0.806219123565841,0.7189045237838828,0.7256694952131179,322.61,0
22,0.28393111188138437,0.3987812069584576,0.8046903638325817,0.7143459835827912,0.722651472798461,322.65,0
23,0.27858093201017525,0.3993024648433325,0.8014128265009135,0.713244215849872,0.7215194126823442,322.49,0
24,0.2724662529732427,0.4145742543247971,0.7965460453852076,0.7045886362322714,0.7172085495865059,322.59,0
