epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.44994038652459484,0.44036762713888916,0.7182784303652588,0.6372578581294768,0.6164035156128205,291.19
2,0.4118081519489296,0.4205208444346069,0.7321501183737582,0.6602429681318598,0.6301884227148887,291.65
3,0.3973212268337009,0.4126855355988427,0.73893466503275,0.670446916343116,0.6396647350740464,292.74
4,0.3882702060330722,0.4010565879669488,0.7412133086018242,0.6638784713283579,0.6361778729076838,301.3
5,0.3821116570553431,0.39760909234137004,0.7393946666876917,0.6529537757518121,0.6261265156567583,296.2
6,0.376903137671469,0.3961965656459951,0.7568307242187575,0.6956501066415577,0.6684304872862327,292.85
7,0.3727247833290691,0.39529948550219735,0.7511672464747084,0.6888821227860725,0.6585802376032326,289.7
8,0.36928574192624736,0.3911487420616957,0.7563266335917752,0.6953764109145841,0.6637332971804616,295.8
9,0.36613627447531316,0.3873186313019475,0.752785789702141,0.6816957008976233,0.6526777052044658,297.18
10,0.36322536687864476,0.3905670500248207,0.7581465931199701,0.700289722844842,0.6670776186816705,291.09
11,0.3606738748490582,0.3852653601870109,0.7560307938922061,0.688272135841548,0.6575541819594068,296.23
12,0.3578833241724015,0.3866931599239772,0.7587443156695229,0.6962824399410581,0.663076694268027,291.26
13,0.35573405223098825,0.38676490645837214,0.7607742910646226,0.700111085604298,0.6692820974142842,300.12
14,0.3535424117379125,0.3920668194161715,0.7608361277256788,0.7019774944844553,0.6712764244107833,295.25
15,0.3511576775047305,0.385129150512083,0.7615912496094891,0.7059953971837952,0.674007694031767,292.25
16,0.34888225821045676,0.386568710314596,0.7610088274012909,0.7036376637914067,0.6740750806576449,299.95
17,0.3463878974069952,0.3959991783006592,0.7631300952088723,0.7078215429804748,0.6758765661818291,290.46
18,0.34422703271698357,0.3948771945339156,0.7619679453693013,0.7056602278058359,0.6729891741576791,296.93
19,0.34229001233991085,0.38898629550183966,0.7637235588567746,0.7072907865989526,0.6765455603048747,296.99
20,0.3397462268069684,0.3899733783231533,0.7622863951189016,0.7033268430353102,0.6714303412178529,287.15
21,0.3376132701126733,0.388393245859193,0.7638769221032581,0.7098191298645903,0.6775376961712608,306.99
22,0.33521387158163274,0.3925372285840587,0.7660310680716133,0.7120879731473494,0.6808447214766588,297.25
23,0.33298491957342086,0.39810259739692083,0.7624463645404602,0.7089201060167828,0.6772484886550947,290.07
24,0.3308815249294748,0.40196570159345785,0.7695765109405925,0.7158915693256279,0.6884066315236188,297.06
25,0.3284974259978912,0.39378046836202674,0.7669248193947282,0.7148457049148658,0.6830205253840606,296.68
26,0.3259241302802563,0.4065977318503085,0.7666479121568516,0.7129635596568573,0.6852436698137465,295.7
27,0.3238112224444297,0.3991118600931772,0.7657537762968967,0.7122076008281525,0.6817762503665217,297.01
28,0.32134550863830436,0.4066141391313359,0.7683312817718835,0.7151230275911343,0.6866931924118683,297.08
29,0.3187867764454819,0.404714576972317,0.7664520565011044,0.7137827547112606,0.6838478443545406,295.08
30,0.3164875607726539,0.4064709791825116,0.766877765693299,0.7146882754202027,0.6857598216655298,296.66
31,0.3139032627346503,0.4121534325095984,0.7663491497355382,0.7122198916270673,0.684482918846671,292.69
32,0.3113346404608211,0.4237697747072553,0.7699858091578935,0.7211919426877834,0.6938293462918872,293.93
33,0.3088534541270351,0.4203435773882721,0.769368283670661,0.7194971623982275,0.6897006763579688,301.86
34,0.30670180101980726,0.4247426076391893,0.7687404043595981,0.7200885958114065,0.6924461099459428,293.12
35,0.3042130883147892,0.4254245859701816,0.7688941717239389,0.7211891903164301,0.6922922971781167,286.12
36,0.3016769030113264,0.4234105978040755,0.7711071293725014,0.721004539324212,0.6946698463511454,299.53
37,0.2996082551379114,0.4410525790977044,0.7706639707306929,0.7238073317452743,0.6969033068050664,295.61
38,0.2976761727553698,0.4335902355686495,0.7689431313346533,0.7220425389999735,0.695133781628248,293.19
39,0.29544886557705713,0.44011301205499,0.7685192137657035,0.7226387693790572,0.6950929559085245,286.5
40,0.2937995837916916,0.4457294965798812,0.7689829604504594,0.7239882437428927,0.6975928386343786,295.91
41,0.29208755056264457,0.4442371318480382,0.7712274406303872,0.7245649531434584,0.6977432582808525,287.45
42,0.2900822279917904,0.443669626414416,0.7702173139795172,0.722912272025912,0.6964253438211614,293.23
43,0.28881656499355124,0.45040822628444926,0.769008878775801,0.7218193958640181,0.6952120745692439,296.17
44,0.28795965016009345,0.4509672335538932,0.770965365201755,0.7241978223924522,0.6981650062149426,296.82
45,0.2866543665149059,0.4514630517684136,0.7694507272868736,0.7233282485010465,0.6968337998683709,286.76
46,0.2857266076383833,0.4561359411665462,0.7709898991277212,0.7238360968527294,0.6977596884837065,295.65
47,0.2851473616124029,0.45386764181379263,0.770032377838908,0.7232567064014077,0.6968543302722761,289.48
48,0.2845521603713877,0.4585491328055039,0.7702340387994387,0.7242440573821661,0.6979776108263739,295.01
49,0.2844246578964188,0.4593215610623046,0.7701348374087269,0.7241735347030697,0.6980079207041092,292.74
50,0.2842219431737111,0.4586338176346638,0.7702119524264652,0.7243749701340915,0.6980854466631089,292.67
