epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.5132147196238324,0.446957517611353,0.49293322245524757,0.4194599746727979,0.24779042569415752,234.65
2,0.42406743273784436,0.40558880343473047,0.5474024431188041,0.5348879209190289,0.2831724370311506,235.13
3,0.3963310200363229,0.38557158813888864,0.5613662229472394,0.5654365379172631,0.3039399718309763,235.64
4,0.381883565876668,0.3745022916368076,0.5688992000463909,0.5790121020874396,0.3049817729206968,235.54
5,0.3719753283382921,0.36739556418549746,0.5871838084965165,0.5858035710764647,0.33348059486180615,235.84
6,0.36467297835426365,0.36645409195942985,0.5895615993727883,0.597241118094028,0.3299132274263775,235.78
7,0.35893844225200106,0.3639252940402891,0.5830339083209435,0.5955966317395183,0.31638910571795853,238.48
8,0.3544501038355904,0.3560850355297999,0.6008626601323006,0.6023851693946041,0.3542982662868232,238.71
9,0.3504176281757386,0.3538799397927478,0.6004460320216589,0.600811992756756,0.34985669261758084,238.44
10,0.3464066305964231,0.34994531501280635,0.6140997176547355,0.6037714375566454,0.3648568222538502,239.01
11,0.34271625331173283,0.34902335204800267,0.6202698585840715,0.6064905973870715,0.37782434575124585,237.79
12,0.33923973134682006,0.3455102793256143,0.6170317405312493,0.6098528132898635,0.36876143141767886,236.64
13,0.33604281546509424,0.3446670157232679,0.6183185872407918,0.6097516581509664,0.3709588293375515,236.73
14,0.33294259484597744,0.3424663583474948,0.6136453278010608,0.6128304426549789,0.36389859974257893,236.61
15,0.33002178615095923,0.34031231118772265,0.6189805293786265,0.6172862116332604,0.36949733575997934,236.73
16,0.32679749276004944,0.33906080691437973,0.6229704361207934,0.6148566062201236,0.3769374155252378,237.06
17,0.33509582233406504,0.33793781613720986,0.6234762544705745,0.6240812920330889,0.3815196446153847,237.01
18,0.32115851017855207,0.3394487074443272,0.6279542131627429,0.6222305989636284,0.39220856202641446,237.16
19,0.3181467954553453,0.3385009460319254,0.6317547708898438,0.6235223260877891,0.39534087285143954,237.24
20,0.31545978575495903,0.338646037406043,0.638034758118527,0.6213262521255863,0.4081942313795197,237.31
21,0.31312641549132864,0.33645587588163245,0.6361155833563331,0.6217386682474144,0.4046506634849518,237.25
22,0.3106385702705765,0.3376995776604889,0.6370177704669524,0.622667310325458,0.405425857318703,237.5
23,0.3086902749095035,0.33633670552556677,0.6404525424792433,0.6216107466556677,0.4123124314357683,237.45
24,0.30691596990531894,0.33736361832098855,0.6401143983923047,0.6235721479432197,0.41116687716376704,238.14
25,0.3052836958311933,0.3388449083593555,0.6390955899292895,0.6241402766782919,0.4098214793353887,237.32
26,0.3039731911318675,0.33758969212833206,0.6377197126959202,0.624665039969417,0.4075251467117129,237.31
27,0.30284552561669925,0.33721976346315297,0.6405101317126894,0.6246181131899086,0.4116274637623985,237.87
28,0.3020885163206053,0.33703338450058956,0.6408026812579651,0.6243369541985386,0.41420321006175537,238.07
29,0.30140362285680916,0.33794265806226803,0.6414269128079774,0.6234466166513443,0.41344971205041253,240.72
30,0.30122332933679813,0.33778874906606243,0.639931264063674,0.6246555605319823,0.41133073197395686,243.37

Average Time Per Epoch:,3m 57s
Total Training Time:,118m 42s
