epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,118322.86561927786,0.46734024034938904,0.7217408174599925,0.6332596114438094,0.5883614370791215,148.59,0
2,2.509808173416384e+30,0.4382774069074642,0.7407140036018723,0.6678862206661201,0.6272947939322687,148.38,2
3,118822955.26151268,0.42406010574101144,0.7476387587842784,0.677749195224781,0.6480273966715696,148.84,0
4,21145268.608847413,0.40671168106790584,0.7600136478815979,0.6903409864578233,0.6518458692522632,148.61,0
5,799011575969.3235,0.3967583102883607,0.7680653061505502,0.6933727209780184,0.6641660864639702,148.47,1
6,12538454364.506046,0.39497973872238545,0.7706993725593573,0.6940886549805843,0.6732591602889063,148.72,0
7,30.644101862981845,0.4039383352314503,0.7729543851715364,0.7011644833827445,0.6679929920484242,148.44,0
8,12401.530443891701,0.38751810538028747,0.7740598361782055,0.7003299766401367,0.669718762025731,148.59,1
9,73.82530456273699,0.38501500295348484,0.7768087528380814,0.6974484980944451,0.6732866663060145,148.7,2
10,2.5879808475842666e+19,0.383622006400106,0.7775572299618443,0.7008422761503872,0.68103515826857,148.53,1
11,1.5788768075230144e+20,0.3804617962381894,0.778873052862146,0.7017534557417222,0.6761797182672744,148.29,0
12,1.9634287381599961e+27,0.3833901741933447,0.7790227934185862,0.7020899744145425,0.6758696289603033,148.27,1
13,361333874097.18616,0.3786079350192685,0.7817480394582796,0.702654062907636,0.6811489517726464,148.5,1
14,2.4759564523158652e+16,0.3802734795186749,0.780765370733117,0.7035742028586045,0.6781441071505565,148.2,0
15,3.4076091683413424e+16,0.37976852645511533,0.7832713719862362,0.7083947043104906,0.6838641147757979,148.62,0
16,104738051860.01982,0.3771254434775344,0.7814102369913487,0.7110073506770128,0.6810883745341049,148.59,0
17,1.3596189829238752e+17,0.3714081702523431,0.7873821701397151,0.7137331837433277,0.6848293704189924,148.32,1
18,176254.73288043938,0.3720567064257331,0.7863106401328751,0.708329262652227,0.6913793544365789,148.5,0
19,3.6332698345472685e+17,0.37793182421631394,0.783906623533467,0.7081236141096051,0.6874082814688481,148.64,1
20,1.4509905410738522e+27,0.52297009509808,0.7830216884647558,0.7075273855204016,0.6886288719569059,148.62,0
21,2.387484107405677e+28,0.3763655178263434,0.784709036620972,0.7072863376781416,0.6845526106068887,148.44,0
22,3.0519649975978827e+22,0.3792494311298371,0.7832338025259158,0.7014005782195978,0.6872255571651871,148.41,1
23,1.2252514989683404e+26,0.38051757093983946,0.786318538234196,0.7071026723812874,0.690389199563371,148.66,0
24,5.3115782577389186e+26,0.3768311033689168,0.7870403250189346,0.708679777693532,0.6919005890652261,148.6,0
25,1.746955623943578e+26,0.37853291079659973,0.7850067019931511,0.703083040526512,0.6889324636043587,148.28,0
26,11025026.695603564,0.3832031268990446,0.7807274265051103,0.7068847559050369,0.683112182765963,148.5,0
27,16051635.50621,0.3832409765167835,0.7886718273397169,0.7074591452349974,0.6950349088036574,148.24,0
28,1.0224241232450564e+21,0.3930967969520901,0.7801665832917183,0.7041644261818747,0.6859279355921313,148.65,0
29,294574628.4735021,0.3897767689335819,0.7856882491615328,0.7042644194695069,0.6919619765417635,149.09,0
30,4.7526731738598334e+22,0.3926381226578382,0.7845799619311614,0.7078972291132783,0.6892626590976132,149.02,0
31,8.992852926222265e+22,0.40310678341105616,0.78095860392295,0.7057991720014251,0.6875594220227983,148.52,0
32,1.1572371641688465e+27,0.3988549854148742,0.7805657646939381,0.702821435312864,0.6883428428056045,148.84,0
33,15178675.410410263,0.40310743398160065,0.7812265662300694,0.7046411352393307,0.6928728405372401,148.56,0
34,30201598678.340015,0.40180981000122373,0.7851387487304254,0.7044887469522515,0.6895240392341672,148.93,0
35,53959678.42268346,0.4088003390910106,0.7822479988533025,0.7045874224337333,0.6868421008074653,148.74,0
36,2430544353.166237,0.40350706886395504,0.7824682701139188,0.7060939258696101,0.687033182776842,148.66,0
37,36084.180807826335,0.42251243320487375,0.778657993669119,0.7001103136671109,0.6857171074625634,149.04,0
