epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,0.4999719473121667,0.3989375965399164,0.7678720330878326,0.6919317433248096,0.6611918282442504,153.96,0
2,0.4583813237154397,0.38350557945385527,0.7794000948459585,0.6939821450647177,0.683157673701687,154.16,0
3,0.44020931213089093,0.3731085930736987,0.7848801698233953,0.7074504183781031,0.6851743775404623,153.54,0
4,0.42773730952703826,0.3648511180103555,0.7898779057630163,0.7098661600964651,0.6943597036559317,152.84,0
5,0.41755797114862053,0.35564137600296225,0.7957515270880993,0.7159809829836766,0.7008325385558176,154.15,0
6,0.4092648059627623,0.3579032414449643,0.7967706399325902,0.7156648444417537,0.7026935993095311,154.6,0
7,0.40199857892159807,0.34975351579172687,0.797610569323129,0.7186885318956878,0.7031521459159193,154.49,0
8,0.3952263978231668,0.34657247460642326,0.8026481141083233,0.7211933876157363,0.7083700869686272,153.76,0
9,0.3890332186126197,0.3503468887159928,0.7982760173486028,0.7150190337962999,0.7064598046105888,154.56,0
10,0.38279168999924934,0.3444909153443626,0.8030144695163831,0.7216142869632597,0.7132240802667505,154.77,0
11,0.3770087451308653,0.34686185413542064,0.8025214986223379,0.722162830500233,0.7115695575347142,154.56,0
12,0.37060397098432174,0.34398516517319727,0.8045015475938948,0.717156144197482,0.7159277228348,154.17,0
13,0.3651713109583599,0.34447430369481163,0.8044033990878183,0.7239737423195818,0.7137012586585879,153.86,0
14,0.3591894300789998,0.34831130444478264,0.8061502018446557,0.7236685721918567,0.7182792516115136,154.75,0
15,0.35293964849114345,0.35370512789164865,0.8022438561095985,0.7147124442618267,0.7136659394590207,154.34,0
16,0.34720176531818775,0.3529037617609484,0.8051088544470586,0.7210997194741425,0.7174404029112548,154.09,0
17,0.34104893000055014,0.35519556889084924,0.8051277734140047,0.7189496089494299,0.716854433222463,153.95,0
18,0.3347794423217037,0.3643008386648895,0.8016422090412221,0.7165689856265071,0.7154340261737683,153.69,0
19,0.32888008655135614,0.36701595213182026,0.8004979440563286,0.714339249221742,0.7124579020073651,154.31,0
20,0.3225883116206281,0.36520860953159345,0.8031452619092939,0.7142440214405585,0.7160561993612937,153.29,0
21,0.3168559442551049,0.36905626477872266,0.8031955435842566,0.7138812718248018,0.7171293595284572,154.63,0
22,0.3107261810805511,0.3740964189046035,0.801036695235694,0.7111694310634664,0.7116384088004999,154.16,0
23,0.3052124470556439,0.3777188219313315,0.8028084833318532,0.7159232373172181,0.7166219321148171,154.61,0
24,0.29916928419455263,0.39306245797636596,0.8023300505087426,0.7138879534493643,0.7161098617212988,154.36,0
