epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.45093011119885634,0.4352286419277556,0.6525138335064551,0.5496849126760655,0.41215540839794057,212.73
2,0.39771539956175583,0.4053202067756062,0.6818945660589422,0.6368423391478065,0.461803838513691,215.49
3,0.37797493518946895,0.3925129726765619,0.6997800144137193,0.6557809035669855,0.49813674446389994,214.22
4,0.3658992190257761,0.3852984490006883,0.6997236127748045,0.6592939258859779,0.48728147304812436,212.93
5,0.356379122110608,0.37361807952172993,0.7127562163775508,0.6609227396898458,0.5159516156394915,212.88
6,0.3488555110351021,0.3694167627318667,0.7162349274614532,0.6704853429088061,0.5176340559840109,214.29
7,0.34237165923986546,0.3654092882159154,0.717298854469753,0.6703606421529144,0.5210812835758835,214.16
8,0.33699307889957036,0.3647217421665338,0.7179268852820396,0.6830289696691029,0.5246327660656799,212.9
9,0.331308900765119,0.36021082356463374,0.7282476184190997,0.6750840428534597,0.5453763309096127,212.89
10,0.3262917710261693,0.35914204601843763,0.725264444689085,0.6803229078187762,0.53660624654245,215.65
11,0.321370435732693,0.3617980010690488,0.7313140551802239,0.6851425172564761,0.555686967250722,213.08
12,0.3166038379272056,0.3625879877068474,0.7266918493617556,0.6823069745874659,0.5420836421055895,215.13
13,0.31108501953090684,0.35967772411154414,0.7285960272328916,0.6819389235361109,0.5437496319834015,212.67
14,0.305915618290475,0.3631101346043369,0.7251816602789961,0.6864168041219476,0.5402531990680354,213.06
15,0.300424341084268,0.3621399578758457,0.7338138225697013,0.6803686622930203,0.5616670755421264,215.79
16,0.29477282286607037,0.36904986578820814,0.7300943798674352,0.6855108084823239,0.5565328473430611,213.45
17,0.2890209373480192,0.366233085432173,0.7316798934150541,0.6759477976186946,0.5599286550076188,213.05
18,0.28323216362057974,0.3702835559639029,0.7350116507717933,0.6830532530139811,0.5652486808004044,212.97
19,0.27814363986167256,0.37630818928281773,0.7372316979253514,0.6785124818633446,0.5716607109486259,215.51
20,0.27171874372802085,0.3747677416421899,0.7365455586053204,0.6785600533008503,0.5722665208476497,213.22
21,0.26583630194454017,0.38494315949453345,0.7371305012688916,0.6767560643481029,0.5733499727797606,213.34
22,0.25982435541881493,0.38629649499073143,0.7356144586407527,0.6789531398259491,0.5711236850979436,213.9
23,0.25405405937881576,0.40292141637958895,0.7338252897814193,0.6802776672375433,0.5703809447177299,213.1
24,0.24837346842649782,0.40501995844717,0.735631091546889,0.6770298484611135,0.5747095210179013,214.47
25,0.2426685174420104,0.4133468861676758,0.7367897664537442,0.6751455423870241,0.5790241584933189,213.16
26,0.23738060254999288,0.41492768254359785,0.7374306895707339,0.6723402162160959,0.5818162249644231,213.3
27,0.23171752494518244,0.4207925948139555,0.7373526847996201,0.6722785546078428,0.5804835739547993,215.58
28,0.22649025362259553,0.43276674499793444,0.7360861925185984,0.6665610429883988,0.5826328386132084,213.12
29,0.22155636921092584,0.4432813009604145,0.7335239688555043,0.6664844509187127,0.5808388811024788,212.96
30,0.21680790581591794,0.45211170039150306,0.736518844391015,0.6620354623092932,0.5880449708826321,213.02
31,0.21232285571527287,0.4555172317963574,0.7351627676534337,0.6630769510513352,0.5859477007756282,213.25
32,0.20783732966500973,0.4677343302840025,0.7334385088510549,0.6609305158506358,0.584685300664299,215.12
33,0.20345640609076532,0.4698896150706658,0.7366200114808267,0.6575116937642814,0.5887116516936263,213.31
34,0.19961858295699883,0.48108534935505937,0.7357173306756264,0.6599937759115544,0.5878979756382267,213.44
35,0.19611036304754187,0.4967714410210463,0.7360984228637351,0.6550547895155149,0.5902871276826867,214.3
36,0.19269232853308743,0.49842839249648985,0.7361487357581338,0.6513196462367563,0.5922117399407222,213.27
