epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,0.5261701970758493,0.42111519312822715,0.7546949790315922,0.68197074445974,0.6486797659828737,88.45,0
2,0.48197378490542886,0.3994640021638416,0.7633691117595341,0.6935070459501118,0.6540843622377661,88.06,0
3,0.4660512969123637,0.38633839661614167,0.776330054846509,0.6965857909251841,0.6674990406842423,88.63,0
4,0.45590193105485455,0.38468971651525713,0.7784532412423127,0.6984943145891727,0.6737906851699339,88.53,0
5,0.4490069275975605,0.37490657083784557,0.7815322783133133,0.7051544926013804,0.6742346822125856,88.3,0
6,0.443288050350858,0.3733742512617814,0.7836409355393171,0.7084294683976793,0.6819033035161729,88.36,0
7,0.4379508684960604,0.37071086628113975,0.7859392592797416,0.707847404667467,0.6887476058957074,88.4,0
8,0.43374616119164494,0.36997008459041575,0.7883408897153535,0.7175196559616013,0.6953564143849119,88.43,0
9,0.4294731785844565,0.3668374547198402,0.793302137895015,0.7119680121586873,0.6995930297321471,88.57,0
10,0.42558902249938807,0.36018200707307235,0.7967334084981491,0.7149824112193744,0.7026031587338197,88.73,0
11,0.4224813599906444,0.3573299941034182,0.7930128768825593,0.716989841888785,0.6966758905412274,88.47,0
12,0.4191235494520822,0.3525172668663357,0.8011763549880042,0.7137165598797156,0.7096429252252223,88.35,0
13,0.41624667086195377,0.36391674039407157,0.7949736871313251,0.7161463516443755,0.7054005123097338,88.57,0
14,0.41373926458379273,0.36407050992617057,0.7966562276940846,0.7141100753846341,0.7067066647530772,88.46,0
15,0.4114484091618292,0.3536217411959582,0.796059239651413,0.7194765420803554,0.7029970108377139,88.5,0
16,0.4087742280452642,0.350327392786779,0.8039522416505767,0.7193063510916003,0.7133716699475432,88.22,0
17,0.4065847026498749,0.35994564094093023,0.7952076275980926,0.7110317787790318,0.7050626205793069,88.25,0
18,0.4044809688971721,0.3507781655919373,0.8019699160530432,0.7147094593813025,0.7152324994872215,88.4,0
19,0.4027036582655096,0.35507270212464564,0.7998436677768399,0.7213108963722004,0.7098078906499691,88.66,0
20,0.40064317252644044,0.3517108632486024,0.8033073751692204,0.7204386473988711,0.7126285757077145,88.89,0
21,0.3989935449658473,0.3504170334285968,0.8010465592690946,0.7189125774556228,0.7117278825382606,88.24,0
22,0.39697574374866545,0.3508402609204987,0.8020008702211016,0.7133592240068617,0.7112081352655448,88.81,0
23,0.39523599876529214,0.35230366154448,0.8075213987439842,0.7266399184818094,0.7185787291803125,88.79,0
24,0.3934128410396043,0.35743951427670057,0.8035493318276616,0.7217615073352335,0.7136915043434786,88.54,0
25,0.3917391010078325,0.35519701490144096,0.8043490138469336,0.7229178770852864,0.7143472031979211,88.73,0
26,0.3901167550699125,0.3585242099440153,0.8014303808445924,0.7216965516036874,0.7125510391524478,88.51,0
27,0.3887073584113789,0.3518492782050335,0.803567905730837,0.7236758903958236,0.7142359490747268,88.32,0
28,0.38680201745668696,0.35516835862300294,0.8030767685511107,0.7218501034558348,0.7165019557192227,88.44,0
29,0.38512544718703295,0.35346676366257396,0.8030410055385306,0.7233439029147043,0.7167259642009497,88.71,0
30,0.38343299811470066,0.35620059669993165,0.8049009253779787,0.716949534567864,0.716295589235103,88.38,0
31,0.38185561291327885,0.362561689386525,0.8043605860013077,0.7174084479701032,0.7154094434346031,88.45,0
32,0.3800206952862237,0.35687561254441813,0.803333193568108,0.7217814414108759,0.7148450869860425,88.46,0
33,0.37871758181121207,0.3593500209826743,0.8071514052463538,0.7237667678223935,0.7154917124307311,88.42,0
