epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,1936041208695663.2,0.4910866670511864,0.6851012794314689,0.6308842513125886,0.5838811473863887,81.31,0
2,318087182777770.1,0.47362562098911637,0.7145983702427989,0.6595878660284594,0.6166338490146607,81.6,2
3,8.763697808762636e+26,0.45648504940814943,0.722952081491382,0.6574531854240898,0.6093860953887591,81.63,0
4,2.8859572067193024e+24,0.4516292160134637,0.7170679038383238,0.6710016051638139,0.6226631846836664,81.85,0
5,2298716691.5859694,0.4381199523991814,0.7333550711804829,0.673725786662769,0.6249870892431958,81.75,0
6,2637439624715.0757,0.43205425748601556,0.7383553794412782,0.6792261748623305,0.6379124072248206,81.63,0
7,63272783853.82156,0.42669709743102036,0.7441981116709362,0.679954212598,0.6392470039587554,81.88,0
8,165.72060167128203,0.42715300104543064,0.7397644186516227,0.6805246755990456,0.6446920190421662,81.68,0
9,10.43927098127992,0.4201357522963647,0.7430027023422388,0.680185592232221,0.6441160367632588,81.52,0
10,0.4746012170168304,0.41489397712359427,0.7531446204894674,0.6858744598561002,0.6520669395210726,81.72,0
11,6.233317896971776,0.4161444012651053,0.7494172378130843,0.6867841484325796,0.6492908114927385,81.83,0
12,13.939330991114627,0.41744558038565605,0.7481323597426046,0.6871986681368978,0.656852388665389,81.63,0
13,4.756666949570307,0.41092528003807544,0.7539020398158575,0.686500551049421,0.6551562806371483,81.81,0
14,13.251168407484693,0.4157534980120643,0.7507079459782029,0.6852213848678934,0.6503924215309848,81.56,0
15,0.45958806982712896,0.40968305221316326,0.7576058852740623,0.6864642310690475,0.663514552740612,81.61,0
16,5.587311372953123,0.4149784773157129,0.7510838810783695,0.6852491533123161,0.6567542783552845,81.64,0
17,9.19995917870253e+16,0.40762094079174266,0.7562108809611885,0.6891853389795985,0.6594726871261832,81.67,0
18,1.339658033672384,0.41410628685136197,0.7513639658477658,0.6877718261263793,0.6514398545715021,81.47,0
19,3887363710.126903,0.4060874930907409,0.7548723872063547,0.6913754535765446,0.6590879318604986,81.34,0
20,9.635444270171728e+20,0.41091408326296053,0.7567761180770837,0.6891610225510417,0.6590987407480301,81.58,0
21,0.7236705271302858,0.4082470035403251,0.7565011735852044,0.6877579433105445,0.6543433217885817,81.5,0
22,281.2913795203187,0.4077904041963897,0.7588007838846625,0.689822288043328,0.6586206250379665,81.39,0
23,186539.85592847556,0.4072313656016942,0.7564174504690923,0.691979409167725,0.6610462694586879,81.92,0
24,0.44256600524179057,0.4068430395430344,0.7580890118909356,0.6896526097893292,0.6613493535088047,81.65,0
25,0.4408369732470118,0.40670834864480687,0.7583081170068553,0.6932081428667193,0.6616065355104965,81.58,0
26,25107753.386384618,0.40894171068312307,0.7591701631730042,0.691948536237277,0.661382882911157,81.67,0
27,17.258740872223363,0.4051900205771302,0.7607142519174932,0.6894678435182134,0.6650348976417366,81.53,0
28,2.9458717717146192,0.41354973132862094,0.753124177244568,0.6857258391768997,0.6566929597705646,81.42,0
29,0.45115542010100845,0.4128185338119963,0.7563120174811836,0.6872567275899294,0.6551549696626441,81.32,0
30,1037073.5790208426,0.4121889512921248,0.7568538676435531,0.6890759405054157,0.6622853262217587,81.59,0
31,0.4274345797551792,0.41011114120752806,0.759751793378955,0.6953687526885075,0.6565946445053259,81.46,0
32,7.356744436596558,0.4095578160981736,0.7588836728237066,0.692244226854078,0.6664185653679464,81.66,0
33,0.4307963467172366,0.41216002819698366,0.7580347473708511,0.6928545828506637,0.6623261431385136,81.61,0
34,231504770.22815466,0.4166890584351554,0.7565273238968826,0.6923414414850113,0.6588945153028487,81.36,0
35,0.41739844598658565,0.4173488370898741,0.7564060838579639,0.6881790623390314,0.6585493089966769,81.55,0
36,9479.482643682424,0.41656053263427195,0.7589676781413454,0.688676879399981,0.6630227949722359,81.53,0
37,8073.07246116129,0.4197705969955751,0.7587570789293071,0.6876840417302862,0.6633148385780103,81.52,0
38,0.4379701181164784,0.4244236085711556,0.7520146737043714,0.684589847369713,0.6584975637207083,81.61,0
39,5.542796131157673,0.4232524615669005,0.7579640806897664,0.6894795727550621,0.6613811648236451,81.71,0
40,17921.708292630094,0.4247208509731708,0.7559552579572689,0.6843921653582125,0.661785658468975,81.32,0
41,0.4053745504285203,0.4255728870175763,0.7556557369668375,0.6900378652813434,0.6601881939720352,81.27,0
42,2.4401576149634683,0.4296048880018429,0.7563671714009809,0.6865071709134951,0.6580111623201337,81.62,0
