epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,0.48047888367807307,0.3823657607584185,0.7834744051231372,0.7034647388985936,0.6897481987690499,333.7,0
2,0.42842560866983564,0.36396892638908496,0.7957498251306792,0.7109817000045403,0.7037484542496706,333.99,0
3,0.40888569619268056,0.34215344529916736,0.8065991141229762,0.7187510781396756,0.7186046554287984,333.76,0
4,0.396866922230167,0.34613186318892986,0.8050592071829801,0.7112739105360328,0.7184223029646045,333.79,0
5,0.3868220221473596,0.3334961595679193,0.8131632399219665,0.7213046824362929,0.7249610086328936,333.85,0
6,0.3781988604307641,0.3373039440189746,0.8068063986210647,0.710820227570697,0.7189053176636993,333.89,0
7,0.37050052175367626,0.335474460951298,0.8109770965316998,0.7203802135525407,0.7254236230013971,333.92,0
8,0.3632444667802095,0.3326764926680118,0.8140214231605534,0.7261164922041983,0.731716214130273,333.76,0
9,0.3563487337963848,0.32904804806025206,0.8177648007160112,0.7293250107328794,0.734789588369012,333.84,0
10,0.3489851211089798,0.3417978711552899,0.8111005971816196,0.7171539863817369,0.7257693897666012,333.86,0
11,0.34173178769850293,0.342201924847236,0.8142589864511433,0.7194381143358286,0.7321382370956663,334.04,0
12,0.33441268944550945,0.34785561901053125,0.8101028454469453,0.7184006938161132,0.7252880537913896,333.88,0
13,0.3272719509220776,0.35041989413199387,0.8122037955834303,0.7213338822753748,0.7279255818382456,333.93,0
14,0.32010528804931826,0.3532879483568281,0.8116969175963428,0.7171276218095375,0.7293085951910099,333.84,0
15,0.3133332035201476,0.36291623672720585,0.8070022056663014,0.7115879885201783,0.7237449157114008,333.83,0
16,0.3059997834259679,0.3583831482923218,0.812086752015558,0.717785963528198,0.731953935279733,333.99,0
17,0.29883223148408145,0.37553561803459257,0.8052907791608604,0.7136166431554006,0.7237462310149775,333.9,0
18,0.2925511557193765,0.3789624379123042,0.8091745913797563,0.7185183191013981,0.7289499032380957,333.84,0
19,0.2858838646941749,0.39077156135750263,0.8052486914498552,0.7175161137322893,0.723525247881706,333.83,0
