epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.5174828023811424,0.43659661319649334,0.4884458754429527,0.14684466019417475,0.14684466019417475,618.56
2,0.4090588111384865,0.4026369464050219,0.5136495246187143,0.1476349637029619,0.14686845612031219,623.1
3,0.3778742375467109,0.3730214536190033,0.5130543072203869,0.23994698867222197,0.15140669448548316,626.7
4,0.35759074909471356,0.3608569288716733,0.5198007871473639,0.19341379199805747,0.14858414612744036,605.28
5,0.34696537700497654,0.3491198434991744,0.5347613665289124,0.23446416456770555,0.15121284478759897,624.26
6,0.3410884584584854,0.344004930801762,0.5374816572419561,0.33197852128442784,0.1590950390803474,623.12
7,0.3359575020217662,0.3396546807393287,0.5388610609986575,0.2714184278620188,0.15339865114745463,637.04
8,0.33147284483268386,0.34117217593401383,0.5470939851485941,0.34979891207187486,0.1603876490725104,622.0
9,0.32703619761834224,0.33317967844240876,0.5431375322637225,0.3636000891292892,0.16122341035582025,622.04
10,0.3229246563972646,0.3297144406050154,0.5494225659651036,0.3791855729125793,0.16261882649505427,408.58
11,0.3205403978856677,0.3286547642020346,0.5474185276518772,0.39331264614485206,0.164344246888685,82.94
12,0.3179602037140676,0.3258121336258731,0.5495746180518819,0.4262618068471156,0.1683183304546445,85.3
13,0.31356383207502314,0.3309165385452289,0.5459181043652527,0.487194970223832,0.18371731157361945,85.73
14,0.31170020986594316,0.3213214595051645,0.5491683546550526,0.37735336349784143,0.16173574556147716,83.48
15,0.30938099893060467,0.31957997454022896,0.5537570763659136,0.43002994778190984,0.16914156311426454,83.1
16,0.30777789790793564,0.31872043028039837,0.5564303412605186,0.49671363956868636,0.18406334029071048,83.08
17,0.306555590412436,0.31828432248055355,0.5536450996518797,0.4493261396557681,0.17237883577914986,83.06
18,0.3046119583993786,0.3180482196576387,0.5567056076212409,0.4803639039018063,0.17995621910959897,83.01
19,0.30182941636858474,0.31768192596805905,0.5534638485108122,0.46471625795542376,0.17434612289908338,83.22
20,0.3006678803625783,0.3159360306934246,0.5615553277606472,0.5252908062733093,0.1930998619979341,83.03
21,0.2994103108539558,0.3161947505856023,0.5562257873763998,0.4643155335219885,0.17449752623576784,83.06
22,0.29726528265219737,0.3142657112149359,0.5589028357237407,0.48798483970005796,0.18226867066036623,83.0
23,nan,0.3145968754893368,0.5608439326539534,0.5260151975692712,0.19157173632588642,83.07
24,nan,0.3143712865206802,0.559230477820747,0.5136709638012869,0.18895597351467588,83.04
25,nan,0.31389155983924866,0.5626068432471105,0.5268927647535409,0.19294756038822583,82.94
26,nan,0.3147938720230917,0.5611338806737725,0.5289361999470189,0.191627179742453,82.74
27,0.29284707076100674,0.31554335138751466,0.5568360487372793,0.4868654931662599,0.17960373193002938,82.73
28,0.29230553239656837,0.3146997306821416,0.5607600267617918,0.521306070076783,0.18894208317283784,82.81
29,0.2925686355325004,0.314922197061835,0.5608185500740596,0.5193541374238624,0.18794952871740753,82.96
30,0.2916794271278935,0.3147474651776471,0.5606047186030513,0.5190106470794662,0.1890392819805322,84.99

Average Time Per Epoch:,4m 15s
Total Training Time:,127m 58s
