epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.05408944700986652,0.04862072715129619,0.4639255417565617,0.2577182342235842,0.22986700136379182,212.21
2,0.04635345163227194,0.04427926673700935,0.5300598428155333,0.4541588793395523,0.2841523393319864,213.6
3,0.04287492532963582,0.04175520168715402,0.5994357121296392,0.39914506878906636,0.30921359810415255,217.55
4,0.04103748251029804,0.04037376709590505,0.620434275993385,0.32913868680975034,0.2666976389551304,218.78
5,0.03970230653664543,0.03929593495296357,0.635364367765896,0.49170491509724007,0.42592475430801996,218.82
6,0.03872631836100262,0.0384599405894042,0.6356225961847998,0.4912129391487122,0.4367949333667111,219.0
7,0.037946153454931554,0.038000201855443026,0.634688952654836,0.5221072837072583,0.4283729100104225,217.69
8,0.03738120394073104,0.03798560843683947,0.6457266474634932,0.5292524199912592,0.4471062525414885,218.41
9,0.03687258939067579,0.03739589407928008,0.6433445390875991,0.5353186215740114,0.4352752624784578,217.21
10,0.036421754002823666,0.036565051680164676,0.6523057565573022,0.5123668080011984,0.45523947201207665,223.61
11,0.03598350260350608,0.03650474749309452,0.6540649544194579,0.5138305042428448,0.459610320920084,221.61
12,0.0356092137844072,0.036359814303766065,0.6567552127587482,0.5255808659693384,0.4659755354151524,220.93
13,0.035267735477151056,0.035810830393680056,0.6610479531183027,0.5160509340677183,0.46973292530487193,220.74
14,0.034927682893213914,0.035950855744120325,0.6647453371724429,0.5305457955195765,0.4696687303025573,220.25
15,0.03461276374497712,0.0355689772579791,0.6703401386899112,0.5184358078976745,0.4796398658735762,221.04
16,0.03432252855529472,0.03540613620605012,0.6614472908869772,0.5202132621208753,0.4737924964767834,220.62
17,0.034022709757279036,0.03535003027409539,0.6583166039234073,0.5199015189790891,0.47046900393240754,220.67
18,0.0337504501710602,0.035195756598578806,0.672793443821874,0.517300093662834,0.4838106698287681,221.35
19,0.033497299790284166,0.03510862329792708,0.6733447682277871,0.5274657751713692,0.48434437667718555,221.14
20,0.033258909047379555,0.034904169170816145,0.6710550334319999,0.5150610101065548,0.48091618403033815,221.11
21,0.03303420844289655,0.035034525159158204,0.6726441864290957,0.5323199752852412,0.4818471175423818,220.64
22,0.03281679899973721,0.03493743500483215,0.6725610793194825,0.5327608888389539,0.48216072412355093,217.71
23,0.03260605200500755,0.034970295293382685,0.6771535846722362,0.5242262142788712,0.4860603317338685,216.5
24,0.0324364383240176,0.03481859061166756,0.6746332900852416,0.5233569972629133,0.4849855932816014,216.7
25,0.03229557428326591,0.034813750276159974,0.6767161935408479,0.5225462032926105,0.48698746715292235,216.82
26,0.03215661897673052,0.03478192946264394,0.674938095713256,0.5177165648547842,0.4871046682508394,216.77
27,0.03205526816235985,0.03472581512077635,0.6739222885332488,0.518693916490249,0.48539183801715946,225.92
28,0.031956201667411574,0.034756349721797426,0.6761301827233386,0.5232643873270918,0.48842031498391664,503.83
29,0.0319148409075109,0.034778539994661524,0.6760295947651922,0.5212606347330231,0.48631329010720087,502.41
30,0.03186289206578654,0.034772988009665697,0.6756210276185495,0.5220707163368983,0.48629597351628123,506.07

Average Time Per Epoch:,4m 7s
Total Training Time:,123m 49s
