epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.05199554385775226,0.04556340418924067,0.5172315060696193,0.44513138825055615,0.27273735242076974,564.51
2,0.04328028997143278,0.04147780963912942,0.6025354830267898,0.47057779855763104,0.3852845148297791,545.59
3,0.0408228329416161,0.03991022706732042,0.620817486564932,0.48075106399335693,0.4098793583008051,578.03
4,0.039398628737770454,0.03910803824971269,0.6240063476845293,0.49305354265797485,0.4152837096128925,554.7
5,0.03843319635810208,0.0382251544344358,0.644226861754224,0.5131505447965393,0.446596141972372,578.16
6,0.0376327070486495,0.03776147483350863,0.6345199249437419,0.5208390342918836,0.4304013871892967,580.27
7,0.03698455234866751,0.03695987661446171,0.6514551080400011,0.4996295287616447,0.46253833549572004,539.8
8,0.03645036574593428,0.03727024369978143,0.6550787488949292,0.5256462784852617,0.4600964527395247,580.96
9,0.035976612391458954,0.036470117117453335,0.6659464454370224,0.5098390945113377,0.47745615351908405,560.89
10,0.03554884097740587,0.03609906274937373,0.6526338234851855,0.5324204639461154,0.4558421777089561,571.82
11,0.03517413528885152,0.03650268091631115,0.6653026928771725,0.5259108312865789,0.471154794667383,582.23
12,0.03481798180731508,0.03567141933100564,0.6686653003901395,0.5368970681526513,0.4768849568229421,542.21
13,0.034449485291967175,0.03542539882088514,0.6650657867419465,0.5200932477815763,0.4820376283165363,582.27
14,0.03406806701439978,0.03534215816849828,0.6681075009018216,0.5460312407475876,0.47722465109759565,562.5
15,0.03378497918702929,0.035130029635265805,0.6568130455756598,0.5328245288270572,0.4677984029395188,337.95
16,0.033443917322153204,0.03506307306706457,0.6726039819126964,0.5272331212994091,0.48421397037783487,338.89
17,0.03314763249517217,0.03489854582410334,0.6670675265024493,0.511999178151881,0.48864088541840084,336.63
18,0.03282856820379217,0.0349223563601648,0.6815735751376842,0.5362837345952656,0.4959464822617102,339.41
19,0.03260207891187117,0.03453478315158894,0.674262796683736,0.5264081138426853,0.4897378496963218,338.5
20,0.03230274362724604,0.03458771313351572,0.6789202873152416,0.5350969252847736,0.49324536109981565,337.57
21,0.03204672351363773,0.0344765407516432,0.6813691150675533,0.5191499472966234,0.5003773336642153,539.37
22,0.03184468803309928,0.034563422896304076,0.6770626840663411,0.5293866979691404,0.4925316267227885,561.0
23,0.031594999290637936,0.03445759762246582,0.6784246381955518,0.5251394539533762,0.49880487978133803,587.69
24,0.031426260639823934,0.03438613723431315,0.682188412156757,0.5310564222826305,0.49885195615793565,589.12
25,0.031253920184893855,0.03437705861082427,0.6755507193028669,0.5162808139974644,0.4902971721022212,581.27
26,0.031111885340123133,0.034455377678561924,0.6798110726328425,0.5338198950733878,0.4959428029407957,573.4
27,0.03100236282173523,0.034423120718981536,0.6810527314043419,0.5295319165400365,0.49590272914835465,563.93
28,0.030915377563367232,0.03440301709185194,0.6810038749481633,0.5266087744013375,0.49727330189496666,583.41
29,0.030852059845105795,0.03441355847998669,0.6795535148189366,0.5275010654868625,0.49685165296846456,581.53
30,0.030811942402596135,0.03443246403414952,0.6817060710898808,0.5260852121921843,0.49847800237572043,584.25

Average Time Per Epoch:,8m 43s
Total Training Time:,261m 37s
