epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,0.5198015576323014,0.4198296465462615,0.756582435806204,0.6804159240840472,0.6580191149652269,170.21,0
2,0.4667604707082427,0.39872328314546346,0.7699516557459974,0.7081649293935521,0.6666903449329556,170.17,0
3,0.44799382293072926,0.3764294462995855,0.7863170072393255,0.703379740478284,0.6896773695105051,170.15,0
4,0.43690108803007355,0.3731769997330785,0.7852829539914928,0.7093405942139954,0.6898807740285178,170.65,0
5,0.429468604604207,0.3635724927204334,0.7890021848536943,0.7162959778583432,0.6946652110154684,170.14,0
6,0.42287775266629357,0.36370853462250197,0.7901397000664332,0.7131318078344304,0.7008556369437918,170.45,0
7,0.4181286870737297,0.35363738051917704,0.7960310118503763,0.71703178887822,0.7004844819419412,170.17,0
8,0.41345634807934745,0.3573147911685393,0.7971831261088652,0.7175062134069548,0.7048448293033874,170.45,0
9,0.4098045672548294,0.3567579175668888,0.7977048299692847,0.7185232202607865,0.7057010117187824,170.35,0
10,0.4063992834186141,0.350827465247602,0.7965866468123919,0.7233212914909226,0.7056320136871959,170.4,0
11,0.40304804738625094,0.352655015943251,0.7974083182595727,0.7163641902094317,0.7050871231944703,170.41,0
12,0.4001547598921949,0.3497606268104613,0.8008203177912803,0.7207881586737759,0.7123523742861362,170.26,0
13,0.3975642673866985,0.3536653145774098,0.7982712893643482,0.7154628218553828,0.7091403023216645,170.49,0
14,0.39483953798746785,0.35936079729062104,0.7975205192413625,0.7188006020698765,0.707807863434553,170.69,0
15,0.3926808161705105,0.3491027286969207,0.8009752396472033,0.7241976041751542,0.7146063604027217,170.56,0
16,0.3901201076701475,0.3474850163061952,0.8045342007051314,0.7160984860136599,0.717717376602323,170.3,0
17,0.38778337601690965,0.3485341777378454,0.8035083766248526,0.7232785766199762,0.7120995249670938,170.26,0
18,0.3853505177087987,0.3482242528045537,0.8040351699768346,0.722518195221549,0.7170486342020871,170.24,0
19,0.3834465042174947,0.3533905370749307,0.8033456907686191,0.7228554881438753,0.7177419487523317,170.44,0
20,0.3813229440044225,0.35510067360607805,0.801500198597536,0.7265939767017133,0.7126271622959058,170.14,0
21,0.37908207990137044,0.35757705918670557,0.8050687185202242,0.7223162957645358,0.7178815116359508,170.1,0
22,0.37677367288834684,0.3477753690248072,0.8077378371017016,0.7224318464894695,0.7218068098239167,170.37,0
23,0.3752464889248227,0.35181850659215785,0.8034324228404532,0.7187560823635826,0.7180847671260133,170.24,0
24,0.3729396035150781,0.3616941648290014,0.8047604040814165,0.7237918414324196,0.7204280641844968,170.27,0
25,0.3709926489282729,0.36426345968652024,0.801877809457627,0.7183083393041463,0.7159225062482892,170.24,0
26,0.36906359691498375,0.36040413631417323,0.8024937424884707,0.7233402851442116,0.7158016684396766,170.35,0
27,0.366830908095455,0.3636893713484971,0.8035097771422469,0.7193921172861696,0.7185824619047028,170.37,0
28,0.36534559408812545,0.36422124971687553,0.8001617065261907,0.7211313033395204,0.7126023437441378,170.22,0
29,0.3630578605465429,0.3609597050803918,0.804612436108528,0.7252130831048526,0.719534018524863,170.41,0
30,0.361020397292977,0.3661720873662145,0.8033654722165261,0.7232274184704321,0.7164799283735874,170.3,0
31,0.35928360549803035,0.3597692238584608,0.8059483617339027,0.7222876348179491,0.7209884451609124,170.32,0
32,0.3571501175176153,0.3705941017727349,0.8054775372047945,0.722534466035699,0.7221911746941293,170.26,0
