epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time,epoch_nan_count
1,3646476001610.719,0.47147607887509857,0.7182700160990707,0.632631748368635,0.5864827028993487,148.35,0
2,121368466753822.0,0.4360139349615516,0.7389607251535217,0.6701380424845276,0.6325127307392726,148.35,0
3,2.7364146642503654e+28,0.41747429613039727,0.7515625216130314,0.6815219344311353,0.6454432544275676,148.42,1
4,12521444365049.89,0.4065214979174335,0.7627549010638078,0.6914122147043147,0.6556848620635968,148.47,0
5,219459236231757.47,0.39778816825796764,0.7697919374546429,0.6962064088588827,0.6651727536392081,148.41,0
6,245688670139585.03,0.395784270563741,0.7743459515658533,0.6930866721127237,0.6763248215751648,148.75,0
7,8276950.193610684,0.39218476065434515,0.7722257418813278,0.7007876660890903,0.666699806916534,148.57,2
8,186152052857825.2,0.3879288353393251,0.7785842661301735,0.7006855274632382,0.6804337404464633,148.46,0
9,18358985216215.12,0.3816996293680859,0.7803102433525708,0.7047731457305171,0.6802339799859657,148.55,0
10,1044.0960223972493,0.3855292069626582,0.7759133938192275,0.7041975384613965,0.676691317238741,148.58,0
11,399713432169697.9,0.37786584709942256,0.7838821323540646,0.7031172342969063,0.6834779025608253,148.47,0
12,3.1343455623543104,0.38259550599916015,0.7805312188108808,0.7047984646097326,0.6880919162818963,148.66,0
13,412442.165575524,0.3784504008044432,0.7835739021699047,0.7031108822382176,0.6859610266514583,148.54,0
14,8.652496520087059e+19,0.37478323084360454,0.7820264817548519,0.7062600696037183,0.6800510282330373,148.78,0
15,14082.555759157274,0.3759769002302877,0.7838878137965996,0.708665896417295,0.6884499735075537,148.61,0
16,848841960828552.4,0.3734594078286554,0.7872787708877675,0.7095854150943067,0.6929626403635265,148.94,0
17,627869474386785.8,0.37559928703882867,0.7849342670414632,0.7097828760753492,0.6913425733134437,148.51,0
18,3688664.6550445254,0.3716214702653815,0.7872832050522109,0.7052129968025432,0.692953798157027,148.56,0
19,8.577827617853521e+30,0.37639006460016683,0.7869591362214963,0.7084206905981569,0.6888634438784779,148.43,0
20,261243563693.32706,0.37786795197855494,0.7860274480268793,0.7073963753725059,0.690497920705309,148.65,0
21,172.04087924749552,0.37403160307439975,0.7880120561367173,0.7101372969334289,0.6931403324578203,148.55,0
22,7.920381370759449e+28,0.37882477616595506,0.7861925292904871,0.706291309781445,0.692417047768699,148.65,0
23,7895700154492.752,0.3762833159049675,0.7858740977851705,0.7100506656782845,0.6876079194602152,148.2,0
24,5.632980508549235e+26,0.37905695627679614,0.7887905638011122,0.7103890198776679,0.693771339913398,148.24,0
25,5334470.962563203,0.38105680873403236,0.7831179289815143,0.7083854531315413,0.6896054112826222,148.55,0
26,15830897353.681677,0.39706895196748615,0.7852383587406262,0.7090345692917298,0.6897184051211216,148.81,0
27,629978.5985601274,0.3899525907627813,0.7826982571174335,0.7014548437423903,0.6882547193957205,148.75,0
28,111063027747479.27,0.3867971027160931,0.7836338786042392,0.7057452661941835,0.688339766300955,148.6,0
29,15.799049947956755,0.3922374553499017,0.7844374615970561,0.7003458110189248,0.6936725825415971,148.47,0
30,496.71737669013027,0.3929622675465932,0.7839960324202007,0.7079197679143772,0.6927483021819495,148.64,0
31,21.775697481261762,0.39013491193688693,0.7846588508502031,0.7051419203850734,0.6880802680836022,148.92,0
32,0.4104814629969218,0.38965137153878165,0.7840483662912651,0.706781077906906,0.6940675643332671,148.45,0
33,13.099716376475993,0.4048034455590086,0.7826077969569089,0.704554797736669,0.6868049250616435,148.57,0
34,17037476.678168394,0.397363894303539,0.7855073571006368,0.7068465625370732,0.6930406046674242,148.63,0
