epoch,train_loss,val_loss,frame_f1,mean_iou,segment_f1,epoch_time
1,0.1455528134911579,0.13375736490116083,0.5771817306292746,0.3252577583999008,0.3450858530761116,219.92
2,0.12575004548325489,0.12178772267766465,0.6140051466413486,0.3334826059542803,0.3823326019479515,226.26
3,0.11749175287039491,0.11595708168202773,0.6320393855010605,0.35766453475339555,0.4054295549754549,221.97
4,0.31767047230301604,0.11280393628473569,0.6455007291445216,0.3680045057091929,0.4224277061261479,223.32
5,0.11049696717151702,0.11162385633005235,0.6441180927250777,0.36338640802311767,0.4190745076270968,223.51
6,0.10856578655526912,0.10900095409076464,0.6510323495097424,0.3666158198407744,0.4283034522212756,224.22
7,0.10696726316224833,0.10773635703258048,0.6519896148189468,0.36620431418632216,0.4296853069348416,224.19
8,0.10589984412920678,0.10749695035523939,0.660291095024392,0.385954060427176,0.447073105091029,224.05
9,0.10442968634029118,0.10571201862697314,0.6614567288545212,0.37581265219223425,0.44069041078033755,224.54
10,0.10348557678389796,0.10559049161865298,0.6610641204171845,0.38969216493222103,0.45280767647815573,224.92
11,0.10239801756869264,0.10551171455728381,0.6616938404140617,0.3735693564254607,0.4416964195625483,225.88
12,0.10153242373898654,0.1042690926644587,0.6623775607377687,0.386763274955783,0.45245875225663884,224.56
13,0.10072450086179763,0.10392832068404309,0.67095965508716,0.40060641350350884,0.46247123410695695,222.71
14,0.09992108928309772,0.1034400539010539,0.6673513333578023,0.3815686589792161,0.45103013810540127,225.34
15,0.09898664205459608,0.10284240224531718,0.6683140778756094,0.38275338058572667,0.4515348181466148,225.33
16,0.09833765476801751,0.10248187626887084,0.6719230579036071,0.3910336273073894,0.459536475194154,231.78
17,0.09756132225784878,0.10210767305715192,0.6727190381720459,0.3934526588801219,0.4624641320155242,225.66
18,0.09681308833555986,0.10251283960739024,0.6759559011693413,0.39838586281467375,0.4659589880862692,225.07
19,0.09608399445671595,0.10206518902030207,0.6745460832550012,0.38948881657601936,0.45940531174720733,225.26
20,0.0954926688988779,0.10158710409992171,0.6738091565747206,0.3887460660905288,0.45859737120382316,227.3
21,0.0947172769964471,0.1015210257829132,0.6755678048365971,0.39129816252784677,0.4617575439481885,224.98
22,0.09417023774229424,0.10135761522372863,0.6741303156203697,0.3887649401282736,0.4601956883694251,225.39
23,0.093559787049188,0.10153945975173685,0.6783089236711319,0.3955867592091892,0.46508711193735447,224.28
24,0.09307984906738087,0.10149549585031836,0.673370856272762,0.38823347495323757,0.4595707893499635,225.12
25,0.09267200507125388,0.10153533974872496,0.6771759651702228,0.3943385773270396,0.46437860923103264,224.45
26,0.09229253177757317,0.10166699652160917,0.6779470746322097,0.39459341617636234,0.46485193179141504,223.91
27,0.09195970711622758,0.10164686953438852,0.6766373832548676,0.39351429156878004,0.4644052472604635,224.85
28,0.091717173634781,0.10166651576309275,0.6771842706907839,0.3931040427752982,0.4639542777064886,224.26
29,0.09155980035971338,0.10170641230573331,0.6771280370007173,0.393498049993775,0.46409726366640836,224.28
30,0.09148023243846193,0.10164986365943923,0.6772788115998895,0.3934955281615025,0.4640180159827595,224.2

Average Time Per Epoch:,3m 44s
Total Training Time:,112m 21s
